/m/09c7w0	9739
/m/08mbj5d	7235
/m/09nqf	6409
/m/04ztj	5545
/m/08mbj32	4670
/m/02hrh1q	4525
/m/0jbk9	3933
/m/02sdk9v	3807
/m/02nzb8	3754
/m/02_j1w	3576
/m/0dgrmp	3111
/m/05zppz	3018
/m/02h40lc	2924
/m/07s9rl0	2908
/m/07ssc	2696
/m/0342h	1993
/m/0dxtg	1748
/m/01d_h8	1746
/m/0ch6mp2	1616
/m/09zzb8	1606
/m/02vxfw_	1591
/m/02_286	1581
/m/029j_	1486
/m/02r96rf	1405
/m/05r5c	1383
/m/060c4	1338
/m/09vw2b7	1315
/m/0f8l9c	1310
/m/01jfsb	1265
/m/09l65	1254
/m/0d060g	1225
/m/02jknp	1223
/m/05p553	1217
/m/09jwl	1186
/m/09sb52	1177
/m/0147fv	1155
/m/03gjzk	1151
/m/0345h	1130
/m/05148p4	1122
/m/0gq9h	1120
/m/018vs	1090
/m/02jx1	1049
/m/030qb3t	1039
/m/014mlp	1024
/m/03rjj	999
/m/0gs9p	980
/m/086k8	979
/m/02hcv8	945
/m/0gqy2	926
/m/0f4x7	925
/m/04xvlr	925
/m/0chghy	918
/m/02l7c8	901
/m/03k9fj	890
/m/01hmnh	878
/m/0cbd2	871
/m/02kdv5l	871
/m/0l14md	856
/m/02vx4	856
/m/0gr4k	854
/m/02zsn	842
/m/06by7	841
/m/05qd_	824
/m/04n6k	822
/m/019f4v	813
/m/03_3d	809
/m/02hnl	807
/m/059j2	791
/m/0gq_v	790
/m/040njc	789
/m/0dxtw	786
/m/0gqwc	777
/m/03rk0	777
/m/02h4rq6	776
/m/0nbcg	766
/m/0gqyl	759
/m/016tw3	725
/m/0ckd1	721
/m/017s11	715
/m/0gr51	714
/m/019v9k	709
/m/0ck27z	702
/m/06sks6	698
/m/0l14qv	696
/m/0gr0m	696
/m/0kbws	692
/m/04jpl	691
/m/0np9r	689
/m/06b1q	688
/m/016tt2	684
/m/064t9	673
/m/01vx2h	673
/m/041rx	670
/m/01n7q	665
