13	6	4
15	12	8
69	2	34
2	0	4
91	10	15
75	3	88
47	1	22
37	6	14
24	9	15
0	1	13
64	3	25
130	2	126
57	0	6
4	16	65
85	19	93
65	7	93
58	2	61
7	29	6
57	0	5
37	41	76
6	1	96
4	4	83
32	0	9
64	3	30
12	18	8
3	4	8
2	1	15
9	4	12
29	14	52
58	0	8
43	7	62
39	6	12
5	4	6
28	0	12
51	0	4
6	0	83
89	10	86
39	8	21
4	12	11
27	0	8
29	9	9
15	11	74
92	8	20
0	12	3
51	2	34
2	7	23
43	6	44
1	1	22
0	0	3
19	13	9
2	0	45
22	8	21
32	30	0
2	0	59
23	14	92
26	5	15
23	32	44
4	1	14
113	6	49
30	2	34
30	23	77
51	0	6
23	32	40
11	7	26
5	12	10
111	2	118
12	4	44
58	3	30
68	2	56
26	14	37
60	2	34
62	3	80
6	7	23
24	9	5
128	2	102
46	2	102
94	12	1
16	12	14
28	14	37
39	0	10
39	11	43
23	14	43
105	11	59
48	13	5
94	22	3
4	9	0
46	12	6
13	8	20
18	25	17
14	4	5
5	12	8
35	11	55
1	1	90
36	0	5
111	2	34
9	7	26
53	5	1
1	1	97
28	5	5
24	0	5
60	5	3
70	26	89
87	26	89
47	1	4
32	23	77
38	6	24
79	31	93
77	12	16
47	1	11
31	5	15
61	3	25
5	1	6
95	6	8
3	4	74
7	0	47
28	9	12
74	3	72
18	13	64
9	1	11
60	3	27
11	0	6
114	7	111
3	18	15
72	3	70
30	30	1
8	4	66
16	18	13
55	8	20
58	3	54
13	12	6
105	6	40
113	2	112
5	29	4
28	0	9
1	16	2
12	0	66
5	0	56
87	8	20
47	27	55
0	9	13
113	39	85
17	14	43
39	0	7
8	7	26
24	5	1
6	1	97
31	23	17
14	4	4
54	3	42
66	3	59
112	7	123
8	4	10
38	5	0
11	0	22
77	12	14
19	20	11
32	33	20
55	3	72
37	2	84
10	4	22
66	3	50
41	6	45
8	4	5
77	22	11
0	4	14
33	21	61
9	0	44
2	16	88
5	17	2
126	8	21
23	9	16
94	12	17
40	5	2
0	12	6
76	36	54
1	9	13
19	13	23
48	10	15
43	6	5
0	4	44
85	15	117
118	34	18
7	1	9
75	15	101
0	29	1
18	24	42
12	0	22
74	2	55
60	0	5
47	1	97
14	4	0
35	7	26
53	2	100
27	0	4
29	9	15
36	0	3
19	25	0
15	6	5
1	12	7
16	0	83
14	0	56
39	6	7
23	0	22
41	7	24
80	5	4
12	1	96
4	1	9
49	13	42
6	4	7
31	25	4
121	10	15
35	6	44
0	1	97
17	1	89
47	2	34
16	2	15
5	9	16
76	36	63
6	0	5
115	28	48
63	3	79
3	9	1
47	27	38
0	12	11
5	4	1
29	14	10
19	20	53
2	10	47
104	6	37
1	0	55
49	33	21
17	9	2
62	0	11
32	2	103
3	17	0
2	18	13
1	4	40
51	5	3
5	4	69
4	4	38
27	0	22
13	11	70
114	6	32
1	2	22
5	16	1
58	8	20
3	4	72
43	11	40
1	29	2
1	16	85
7	0	12
80	5	3
23	14	6
39	0	11
55	8	21
15	1	2
2	2	22
13	11	67
65	7	110
33	10	1
29	0	22
18	25	1
0	18	4
14	7	25
19	20	78
37	6	2
18	2	91
32	9	8
65	8	20
1	29	0
59	5	0
0	18	3
39	11	73
11	0	50
53	3	42
61	2	84
0	2	82
4	12	3
4	2	3
75	7	106
51	3	31
88	19	93
17	1	18
66	2	34
6	0	55
18	20	31
18	0	1
96	1	15
4	9	5
82	1	13
3	1	32
2	0	14
18	13	0
23	0	0
23	32	38
19	20	26
63	0	11
32	0	11
54	3	24
118	2	102
82	1	2
17	1	32
4	0	5
12	7	29
26	2	34
14	4	69
75	19	110
19	24	36
10	7	24
46	27	70
4	16	87
12	0	4
8	7	29
43	11	66
17	1	19
71	10	86
37	6	40
49	13	79
33	32	4
66	6	27
32	10	5
33	10	4
30	9	3
73	2	55
57	0	12
67	2	84
10	4	5
23	0	2
95	6	10
8	0	4
71	2	103
104	2	126
58	5	0
120	22	122
27	14	41
48	2	117
23	0	9
2	8	21
49	13	26
46	27	68
89	10	87
121	10	16
92	11	50
97	1	82
31	9	2
3	4	22
64	2	61
43	7	23
90	12	2
37	11	55
7	4	70
1	16	65
4	12	2
5	0	40
81	31	93
116	2	102
9	2	8
13	12	5
5	7	76
36	0	10
49	13	1
17	9	5
43	11	69
26	9	8
78	0	3
39	11	44
92	40	43
47	1	0
98	5	15
75	15	89
24	9	12
109	33	20
27	9	5
7	0	22
24	14	52
33	12	5
7	4	40
9	0	46
36	14	12
61	3	29
40	6	24
9	17	6
80	2	34
30	14	11
54	3	78
57	0	2
82	8	21
6	1	89
114	2	102
30	9	16
2	0	73
26	9	15
54	0	0
23	3	26
42	0	11
49	13	7
25	0	11
75	15	71
25	9	7
18	13	25
41	11	68
87	19	118
18	19	31
1	9	3
120	22	101
9	4	45
104	6	5
53	5	4
75	15	127
32	9	10
90	10	20
38	5	1
13	1	11
29	0	10
23	9	1
3	16	75
52	11	67
36	5	3
38	3	73
94	10	16
30	9	5
49	13	2
2	9	0
80	0	9
15	12	5
88	19	110
0	12	17
30	30	4
39	6	18
88	7	106
33	12	9
17	14	9
69	3	67
10	0	55
5	4	83
1	18	5
10	1	13
58	3	80
33	21	36
86	15	109
23	3	36
38	3	44
97	1	12
13	6	3
112	6	49
77	2	34
11	1	15
63	0	6
13	0	70
13	18	15
78	3	81
8	4	0
91	10	13
57	0	4
43	6	14
6	1	7
1	18	13
129	2	34
18	20	64
71	8	21
95	6	14
5	0	1
4	9	1
35	2	105
94	22	4
76	5	13
68	2	84
95	6	76
1	4	8
33	12	8
11	2	103
1	0	7
31	14	41
19	13	5
27	5	1
92	40	37
46	1	17
125	8	20
40	3	67
0	1	7
6	7	27
108	0	14
19	20	31
116	21	132
44	3	56
37	2	52
66	6	23
12	17	8
45	3	40
31	23	5
25	14	41
31	3	81
92	6	8
16	1	22
7	1	8
42	5	13
110	5	4
48	10	13
87	15	89
49	13	63
32	19	106
82	1	0
41	7	64
3	4	0
32	10	0
12	4	74
41	6	9
16	0	66
25	9	15
26	5	1
108	0	10
39	2	52
30	5	5
23	32	2
19	13	26
49	10	1
88	3	86
96	1	6
52	7	54
52	35	76
81	0	6
1	9	5
5	9	4
24	3	28
107	10	4
4	10	3
29	9	11
14	4	40
94	12	14
71	10	21
4	1	3
2	10	4
89	10	75
28	3	42
52	7	62
57	8	20
27	5	4
105	2	34
35	6	6
9	7	27
1	12	10
87	2	102
0	0	73
8	0	5
112	28	18
91	2	101
37	38	95
8	0	6
37	43	95
4	0	3
5	29	0
58	3	62
0	1	16
75	10	17
14	0	69
27	8	21
3	1	91
10	4	73
24	9	11
10	0	68
45	3	44
31	0	14
75	15	49
48	19	110
51	0	9
108	0	3
53	0	12
18	25	2
124	34	89
61	3	36
97	1	0
81	5	13
9	0	8
4	0	66
40	8	20
23	14	11
49	13	36
37	7	60
10	1	11
94	22	9
9	1	14
29	9	10
7	1	2
86	2	102
53	8	21
70	2	50
10	0	5
11	4	9
