0	africa
1	americas
2	europe
3	asia
4	china
5	oceania
6	russia
7	caribbean
8	brazil
9	eastern_africa
10	germany
11	dr_congo
12	zambia
13	western_asia
14	turkey
15	tanzania
16	serbia
17	france
18	austria
19	western_africa
20	southern_europe
21	northern_europe
22	india
23	ukraine
24	south_america
25	saudi_arabia
26	poland
27	niger
28	mali
29	iran
30	hungary
31	algeria
32	sudan
33	south_sudan
34	afghanistan
35	south_africa
36	mozambique
37	libya
38	italy
39	iraq
40	guinea
41	ethiopia
42	chad
43	central_african_republic
44	cameroon
45	burkina_faso
46	uzbekistan
47	uganda
48	syria
49	switzerland
50	spain
51	south-eastern_asia
52	slovakia
53	senegal
54	romania
55	republic_of_the_congo
56	peru
57	myanmar
58	montenegro
59	macedonia
60	laos
61	kenya
62	kazakhstan
63	ivory_coast
64	eastern_europe
65	croatia
66	colombia
67	bulgaria
68	bolivia
69	belarus
70	azerbaijan
71	argentina
72	polynesia
73	middle_africa
74	jordan
75	israel
76	zimbabwe
77	western_europe
78	turkmenistan
79	thailand
80	tajikistan
81	southern_asia
82	slovenia
83	rwanda
84	pakistan
85	nigeria
86	namibia
87	micronesia
88	mauritania
89	lithuania
90	latvia
91	kyrgyzstan
92	kosovo
93	guatemala
94	greece
95	georgia
96	czechia
97	botswana
98	benin
99	belgium
100	armenia
101	angola
102	albania
103	egypt
104	eastern_asia
105	western_sahara
106	vietnam
107	venezuela
108	togo
109	suriname
110	somalia
111	paraguay
112	oman
113	norway
114	northern_america
115	northern_africa
116	north_korea
117	morocco
118	mexico
119	malaysia
120	malawi
121	luxembourg
122	liberia
123	indonesia
124	honduras
125	guyana
126	ghana
127	gabon
128	finland
129	eritrea
130	djibouti
131	chile
132	central_america
133	cambodia
134	burundi
135	bosnia_and_herzegovina
136	yemen
137	uruguay
138	united_states
139	united_arab_emirates
140	tunisia
141	sweden
142	swaziland
143	southern_africa
144	sierra_leone
145	panama
146	nicaragua
147	netherlands
148	mongolia
149	moldova
150	melanesia
151	liechtenstein
152	lebanon
153	kuwait
154	guinea-bissau
155	french_guiana
156	estonia
157	equatorial_guinea
158	el_salvador
159	ecuador
160	costa_rica
161	central_asia
162	bhutan
163	belize
164	bangladesh
165	australia_and_new_zealand
166	andorra
167	united_kingdom
168	palestine
169	nepal
170	vatican_city
171	timor-leste
172	sri_lanka
173	south_korea
174	sint_maarten
175	san_marino
176	saint_martin
177	qatar
178	portugal
179	papua_new_guinea
180	monaco
181	macau
182	lesotho
183	ireland
184	hong_kong
185	haiti
186	gibraltar
187	gambia
188	dominican_republic
189	denmark
190	canada
191	brunei
192	cyprus
193	Åland_islands
194	wallis_and_futuna
195	vanuatu
196	united_states_virgin_islands
197	united_states_minor_outlying_islands
198	tuvalu
199	turks_and_caicos_islands
200	trinidad_and_tobago
201	tonga
202	tokelau
203	taiwan
204	são_tomé_and_príncipe
205	svalbard_and_jan_mayen
206	south_georgia
207	solomon_islands
208	singapore
209	seychelles
210	samoa
211	saint_vincent_and_the_grenadines
212	saint_pierre_and_miquelon
213	saint_lucia
214	saint_kitts_and_nevis
215	saint_barthélemy
216	réunion
217	puerto_rico
218	pitcairn_islands
219	philippines
220	palau
221	northern_mariana_islands
222	norfolk_island
223	niue
224	new_zealand
225	new_caledonia
226	nauru
227	montserrat
228	mayotte
229	mauritius
230	martinique
231	marshall_islands
232	malta
233	maldives
234	madagascar
235	kiribati
236	jersey
237	japan
238	jamaica
239	isle_of_man
240	iceland
241	guernsey
242	guam
243	guadeloupe
244	grenada
245	greenland
246	french_polynesia
247	fiji
248	faroe_islands
249	falkland_islands
250	dominica
251	curaçao
252	cuba
253	cook_islands
254	comoros
255	cocos_keeling_islands
256	christmas_island
257	central_europe
258	cayman_islands
259	cape_verde
260	british_virgin_islands
261	british_indian_ocean_territory
262	bermuda
263	barbados
264	bahrain
265	bahamas
266	australia
267	aruba
268	antigua_and_barbuda
269	anguilla
270	american_samoa
