americas	51
africa	48
europe	45
asia	44
china	33
oceania	31
russia	29
caribbean	28
eastern_africa	21
brazil	21
germany	20
dr_congo	20
western_asia	18
turkey	18
tanzania	18
france	18
austria	18
zambia	17
western_africa	17
southern_europe	17
serbia	17
northern_europe	17
india	17
ukraine	16
south_america	16
iran	16
hungary	16
algeria	16
sudan	15
saudi_arabia	15
poland	15
niger	15
mali	15
afghanistan	15
south_sudan	14
south_africa	14
mozambique	14
italy	14
iraq	14
guinea	14
ethiopia	14
chad	14
central_african_republic	14
cameroon	14
burkina_faso	14
libya	13
uzbekistan	12
switzerland	12
spain	12
south-eastern_asia	12
slovakia	12
senegal	12
peru	12
myanmar	12
montenegro	12
macedonia	12
laos	12
kenya	12
kazakhstan	12
ivory_coast	12
eastern_europe	12
bulgaria	12
bolivia	12
belarus	12
azerbaijan	12
argentina	12
uganda	11
syria	11
romania	11
republic_of_the_congo	11
polynesia	11
middle_africa	11
croatia	11
colombia	11
zimbabwe	10
western_europe	10
turkmenistan	10
thailand	10
tajikistan	10
southern_asia	10
slovenia	10
pakistan	10
nigeria	10
namibia	10
micronesia	10
lithuania	10
latvia	10
kyrgyzstan	10
jordan	10
israel	10
georgia	10
czechia	10
botswana	10
benin	10
armenia	10
angola	10
albania	10
rwanda	9
mauritania	9
kosovo	9
guatemala	9
greece	9
egypt	9
eastern_asia	9
belgium	9
western_sahara	8
vietnam	8
venezuela	8
togo	8
oman	8
norway	8
northern_america	8
northern_africa	8
north_korea	8
malaysia	8
malawi	8
luxembourg	8
liberia	8
indonesia	8
guyana	8
ghana	8
gabon	8
finland	8
eritrea	8
chile	8
central_america	8
cambodia	8
suriname	7
somalia	7
paraguay	7
morocco	7
mexico	7
honduras	7
djibouti	7
burundi	7
bosnia_and_herzegovina	7
uruguay	6
united_states	6
united_arab_emirates	6
tunisia	6
sweden	6
swaziland	6
southern_africa	6
sierra_leone	6
nicaragua	6
netherlands	6
mongolia	6
moldova	6
melanesia	6
liechtenstein	6
lebanon	6
kuwait	6
french_guiana	6
estonia	6
equatorial_guinea	6
el_salvador	6
ecuador	6
costa_rica	6
central_asia	6
bhutan	6
belize	6
australia_and_new_zealand	6
yemen	5
united_kingdom	5
panama	5
palestine	5
nepal	5
guinea-bissau	5
bangladesh	5
andorra	5
vatican_city	4
south_korea	4
sint_maarten	4
saint_martin	4
portugal	4
papua_new_guinea	4
haiti	4
gibraltar	4
gambia	4
dominican_republic	4
denmark	4
brunei	4
timor-leste	3
sri_lanka	3
san_marino	3
qatar	3
monaco	3
macau	3
lesotho	3
ireland	3
hong_kong	3
cyprus	3
canada	3
Åland_islands	2
wallis_and_futuna	2
vanuatu	2
united_states_virgin_islands	2
united_states_minor_outlying_islands	2
tuvalu	2
turks_and_caicos_islands	2
trinidad_and_tobago	2
tonga	2
tokelau	2
taiwan	2
são_tomé_and_príncipe	2
svalbard_and_jan_mayen	2
south_georgia	2
solomon_islands	2
singapore	2
seychelles	2
samoa	2
saint_vincent_and_the_grenadines	2
saint_pierre_and_miquelon	2
saint_lucia	2
saint_kitts_and_nevis	2
saint_barthélemy	2
réunion	2
puerto_rico	2
pitcairn_islands	2
philippines	2
palau	2
northern_mariana_islands	2
norfolk_island	2
niue	2
new_zealand	2
new_caledonia	2
nauru	2
montserrat	2
mayotte	2
mauritius	2
martinique	2
marshall_islands	2
malta	2
maldives	2
madagascar	2
kiribati	2
jersey	2
japan	2
jamaica	2
isle_of_man	2
iceland	2
guernsey	2
guam	2
guadeloupe	2
grenada	2
greenland	2
french_polynesia	2
fiji	2
faroe_islands	2
falkland_islands	2
dominica	2
curaçao	2
cuba	2
cook_islands	2
comoros	2
cocos_keeling_islands	2
christmas_island	2
central_europe	2
cayman_islands	2
cape_verde	2
british_virgin_islands	2
british_indian_ocean_territory	2
bermuda	2
barbados	2
bahrain	2
bahamas	2
australia	2
aruba	2
antigua_and_barbuda	2
anguilla	2
american_samoa	2
