city.n.01	961
united_kingdom.n.01	924
person.n.01	760
military.n.01	689
asterid_dicot_genus.n.01	579
law.n.01	562
bird_genus.n.01	553
change.v.01	516
mammal_genus.n.01	496
rosid_dicot_genus.n.01	474
herb.n.01	473
trade_name.n.01	461
dicot_genus.n.01	442
monocot_genus.n.01	431
fish_genus.n.01	425
animal_order.n.01	398
shrub.n.01	385
arthropod_genus.n.01	372
dilleniid_dicot_genus.n.01	344
compositae.n.01	333
fish_family.n.01	301
geographical_area.n.01	294
terrorism.n.01	288
united_states.n.01	287
port.n.01	285
arthropod_family.n.01	282
class.n.07	255
bird_family.n.01	243
plural.n.01	231
river.n.01	221
position.n.06	215
chemistry.n.01	208
computer_science.n.01	205
terrorist_organization.n.01	203
mammal_family.n.01	194
tree.n.01	191
reptile_genus.n.01	186
put.v.01	178
travel.v.01	177
actor.n.01	162
slang.n.02	160
physics.n.01	158
change.v.02	158
papilionoideae.n.01	154
quality.n.01	151
caryophylloid_dicot_genus.n.01	151
cooking.n.01	149
orchidaceae.n.01	147
remove.v.01	146
mathematics.n.01	145
supply.v.01	144
animal.n.01	142
plant_order.n.01	140
fungus_genus.n.01	140
national_capital.n.01	139
biology.n.01	137
sport.n.01	136
roman_catholic.n.02	135
fern_genus.n.01	135
dicot_family.n.01	135
germany.n.01	132
agency.n.01	130
time_period.n.01	129
liliid_monocot_genus.n.01	129
china.n.01	128
baseball.n.01	125
device.n.01	124
car.n.01	124
fungus_family.n.01	121
colloquialism.n.01	121
france.n.01	117
move.v.02	116
medicine.n.02	116
africa.n.01	116
structure.n.04	114
island.n.01	114
music.n.01	112
perciformes.n.01	110
gramineae.n.01	109
activity.n.01	109
writer.n.01	107
country.n.02	107
change_state.v.01	107
natural_process.n.01	106
cruciferae.n.01	106
range.n.04	105
condition.n.01	105
magnoliid_dicot_genus.n.01	104
crime.n.01	103
be.v.01	103
talk.v.02	101
europe.n.01	101
american_state.n.01	100
medicine.n.01	99
labiatae.n.01	98
italy.n.01	97
decorate.v.01	97
collection.n.01	97
move.v.03	95
flavorer.n.01	95
flower.n.01	94
art.n.02	94
statesman.n.01	93
gymnosperm_genus.n.01	93
doctrine.n.01	93
computer.n.01	93
liliaceae.n.01	92
commerce.n.01	92
asia.n.01	91
greece.n.01	90
religion.n.01	89
president_of_the_united_states.n.01	89
metallic_element.n.01	89
