0	city.n.01
1	united_kingdom.n.01
2	person.n.01
3	military.n.01
4	law.n.01
5	asterid_dicot_genus.n.01
6	bird_genus.n.01
7	change.v.01
8	mammal_genus.n.01
9	rosid_dicot_genus.n.01
10	herb.n.01
11	trade_name.n.01
12	dicot_genus.n.01
13	monocot_genus.n.01
14	fish_genus.n.01
15	animal_order.n.01
16	shrub.n.01
17	arthropod_genus.n.01
18	dilleniid_dicot_genus.n.01
19	compositae.n.01
20	geographical_area.n.01
21	fish_family.n.01
22	terrorism.n.01
23	arthropod_family.n.01
24	united_states.n.01
25	port.n.01
26	class.n.07
27	bird_family.n.01
28	plural.n.01
29	position.n.06
30	river.n.01
31	chemistry.n.01
32	put.v.01
33	travel.v.01
34	terrorist_organization.n.01
35	computer_science.n.01
36	tree.n.01
37	mammal_family.n.01
38	reptile_genus.n.01
39	change.v.02
40	actor.n.01
41	slang.n.02
42	physics.n.01
43	papilionoideae.n.01
44	cooking.n.01
45	supply.v.01
46	quality.n.01
47	caryophylloid_dicot_genus.n.01
48	remove.v.01
49	animal.n.01
50	orchidaceae.n.01
51	mathematics.n.01
52	biology.n.01
53	fungus_genus.n.01
54	national_capital.n.01
55	germany.n.01
56	sport.n.01
57	plant_order.n.01
58	fern_genus.n.01
59	dicot_family.n.01
60	agency.n.01
61	roman_catholic.n.02
62	move.v.02
63	car.n.01
64	china.n.01
65	time_period.n.01
66	talk.v.02
67	baseball.n.01
68	liliid_monocot_genus.n.01
69	decorate.v.01
70	colloquialism.n.01
71	medicine.n.02
72	fungus_family.n.01
73	device.n.01
74	change_state.v.01
75	france.n.01
76	music.n.01
77	island.n.01
78	africa.n.01
79	natural_process.n.01
80	writer.n.01
81	structure.n.04
82	perciformes.n.01
83	range.n.04
84	gramineae.n.01
85	crime.n.01
86	condition.n.01
87	medicine.n.01
88	activity.n.01
89	magnoliid_dicot_genus.n.01
90	growth.n.01
91	cruciferae.n.01
92	country.n.02
93	move.v.03
94	computer.n.01
95	collection.n.01
96	be.v.01
97	europe.n.01
98	doctrine.n.01
99	american_state.n.01
100	statesman.n.01
101	president_of_the_united_states.n.01
102	liliaceae.n.01
103	labiatae.n.01
104	flavorer.n.01
105	art.n.02
106	italy.n.01
107	commerce.n.01
108	religion.n.01
109	pope.n.01
110	gymnosperm_genus.n.01
111	flower.n.01
112	clothing.n.01
113	act.v.01
114	african_country.n.01
115	singer.n.01
116	greece.n.01
117	doctor.n.01
118	vine.n.01
119	operation.n.06
120	metallic_element.n.01
121	india.n.01
122	sound.v.02
123	plant_genus.n.01
124	calculate.v.01
125	asia.n.01
126	saint.n.01
127	percoid_fish.n.01
128	fruit_tree.n.01
129	disparagement.n.01
130	subshrub.n.01
131	spain.n.01
132	plant.n.02
133	pitched_battle.n.01
134	make.v.03
135	land.n.04
136	act.n.02
137	walk.v.01
138	theologian.n.01
139	reptile_family.n.01
140	building.n.01
141	bone.n.01
142	utter.v.02
143	trademark.n.02
144	mineral.n.01
145	edible_fruit.n.01
146	blend.v.03
147	asian_country.n.01
148	amphibian_genus.n.01
149	wildflower.n.01
150	japan.n.02
151	handle.n.01
152	angiospermous_tree.n.01
153	state.n.02
154	raise.v.02
155	mountain_peak.n.01
156	motion.n.03
157	fern.n.01
158	fabric.n.01
159	district.n.01
160	classify.v.01
161	vein.n.01
162	shape.v.02
163	leader.n.01
164	happening.n.01
165	dilleniid_dicot_family.n.01
166	steer.v.01
167	skilled_worker.n.01
168	pronounce.v.01
169	fasten.v.01
170	detect.v.01
171	cut.v.01
172	artifact.n.01
173	artery.n.01
174	trait.n.01
175	sound.n.04
176	restrict.v.03
177	produce.v.02
178	oscines.n.01
179	musician.n.01
180	general.n.01
181	communicator.n.01
182	better.v.02
183	asian.n.01
184	woman.n.01
185	structure.n.01
186	organic_process.n.01
187	inform.v.01
188	european_country.n.01
189	deceiver.n.01
190	cover.v.01
191	california.n.01
192	book.n.10
193	supporter.n.01
194	rosid_dicot_family.n.01
195	phylum.n.02
196	monocot_family.n.01
197	medicine.n.03
198	measure.v.04
199	legal_document.n.01
200	fern_family.n.01
201	equip.v.01
202	consequence.n.01
203	botany.n.02
204	aves.n.01
205	archipelago.n.01
206	araceae.n.01
207	animalia.n.01
208	texas.n.01
209	room.n.01
210	old_testament.n.01
211	end.v.01
212	deal.v.06
213	virginia.n.01
214	traveler.n.01
215	reformer.n.01
216	psychology.n.01
217	politician.n.02
218	oscine.n.01
219	mollusk_family.n.01
220	letter.n.02
221	get.v.01
222	education.n.01
223	criminal.n.01
224	change.n.01
225	bovidae.n.01
226	statement.n.01
227	speaker.n.01
228	organization_of_american_states.n.01
229	musical_composition.n.01
230	islam.n.02
231	induce.v.02
232	dress.v.02
233	decrease.n.04
234	computer_memory_unit.n.01
235	commercial_enterprise.n.02
236	circulate.v.02
237	aquatic_plant.n.01
238	tract.n.01
239	ship.n.01
240	israel.n.01
241	fastener.n.02
242	eye.n.01
243	dicotyledones.n.01
244	communicate.v.02
245	beginning.n.05
246	antiquity.n.01
247	use.v.01
248	signal.n.01
249	rate.v.01
250	physical_condition.n.01
251	philosophy.n.02
252	palmae.n.01
253	pakistan.n.01
254	new_york.n.02
255	music.n.03
256	message.n.02
257	happen.v.01
258	dance.v.02
259	compress.v.02
260	body_armor.n.01
261	assistant.n.01
262	act.v.10
263	worker.n.01
264	visualize.v.01
265	umbelliferae.n.01
266	transmit.v.04
267	town.n.01
268	statistics.n.01
269	shape.v.03
270	pull.v.01
271	orchid.n.01
272	movie.n.01
273	iraq.n.01
274	insecta.n.01
275	impart.v.03
276	idea.n.01
277	grass.n.01
278	girl.n.01
279	fly.v.03
280	farming.n.01
281	family.n.06
282	european.n.01
283	dwelling.n.01
284	die.v.01
285	defender.n.01
286	decrease.v.01
287	conifer.n.01
288	brazil.n.01
289	body_part.n.01
290	astronomy.n.01
291	anatomy.n.01
292	trace.v.02
293	think.v.03
294	symptom.n.01
295	state_capital.n.01
296	state.n.01
297	see.v.05
298	relation.n.01
299	photography.n.01
300	object.n.01
301	mollusk_genus.n.01
302	material.n.01
303	fungus_order.n.01
304	feeling.n.01
305	eubacteria.n.01
306	chemical_element.n.01
307	yiddish.n.01
308	write.v.01
309	unwrap.v.02
310	suppress.v.01
311	roll.v.12
312	protective_covering.n.01
313	mexico.n.01
314	match.v.01
315	golf.n.01
316	give.v.03
317	genetic_disease.n.01
318	estimate.v.01
319	egypt.n.01
320	duct.n.01
321	dramatist.n.01
322	discipline.n.01
323	dancing.n.01
324	cry.n.01
325	contend.v.06
326	container.n.01
327	color.v.01
328	change.n.03
329	beat.v.01
330	act.v.03
331	writing.n.01
332	turkey.n.02
333	transport.v.02
334	speech_act.n.01
335	solanaceae.n.01
336	shout.v.02
337	scholar.n.01
338	run.v.06
339	rodent.n.01
340	reflex.n.01
341	ranunculaceae.n.01
342	process.v.01
343	process.n.05
344	placental.n.01
345	organism.n.01
346	official.n.01
347	measurement.n.01
348	linguistics.n.01
349	genus.n.02
350	florida.n.01
351	fill.v.01
352	evaluate.v.02
353	england.n.01
354	discolor.v.03
355	club.n.02
356	airplane.n.01
357	advocate.n.01
358	war.n.01
359	vertebrata.n.01
360	taxonomic_group.n.01
361	rosaceae.n.01
362	request.v.01
363	provide.v.02
364	motion.n.06
365	military_unit.n.01
366	mention.v.01
367	mechanical_device.n.01
368	measuring_instrument.n.01
369	insect.n.01
370	homo.n.02
371	hebrew_alphabet.n.01
372	group_action.n.01
373	group.n.01
374	fungus.n.01
375	film_maker.n.01
376	drug.n.01
377	dramaturgy.n.01
378	divide.v.01
379	determine.v.02
380	delegate.v.02
381	deity.n.01
382	corrupt.v.01
383	communication.n.02
384	coat.v.01
385	chase.v.01
386	cavity.n.04
387	card_game.n.01
388	campaign.n.02
389	attract.v.01
390	attacker.n.01
391	analyze.v.01
392	unit_of_measurement.n.01
393	traverse.v.01
394	transgress.v.01
395	termination.n.05
396	strike.v.01
397	spectator.n.01
398	sacred_text.n.01
399	reduce.v.01
400	record.v.01
401	psychiatry.n.01
402	property.n.02
403	populate.v.01
404	placement.n.03
405	photograph.n.01
406	philosopher.n.01
407	pay.v.01
408	nutriment.n.01
409	netherlands.n.01
410	measure.n.02
411	malvaceae.n.01
412	machine.n.01
413	liliaceous_plant.n.01
414	kill.v.01
415	ireland.n.02
416	iran.n.01
417	injure.v.01
418	government.n.02
419	give.v.18
420	get_down.v.07
421	gathering.n.01
422	garment.n.01
423	frog.n.01
424	football.n.01
425	flog.v.01
426	distribute.v.01
427	dish.n.02
428	desert.n.01
429	decoration.n.01
430	compound.n.02
431	change_integrity.v.01
432	caryophyllaceae.n.01
433	canada.n.01
434	cactaceae.n.01
435	breathe.v.01
436	bird.n.01
437	arrange.v.01
438	arouse.v.01
439	alcohol.n.01
440	work.v.01
441	unpleasant_person.n.01
442	thinking.n.01
443	stimulate.v.04
444	spot.n.05
445	speculate.v.01
446	psychoanalysis.n.01
447	print.v.01
448	organization.n.01
449	obstruct.v.02
450	noise.n.01
451	marsh_plant.n.01
452	man.n.01
453	knock.v.06
454	hunt.v.01
455	hit.v.02
456	genetics.n.01
457	fudge.v.01
458	ericaceae.n.01
459	engineer.n.01
460	elaborate.v.01
461	drive.n.08
462	count.v.01
463	control.v.01
464	capture.v.02
465	bulge.n.01
466	break_up.v.16
467	body_of_water.n.01
468	bible.n.01
469	belgium.n.01
470	australia.n.01
471	associate.v.01
472	armor_plate.n.01
473	annoy.v.01
474	air_travel.n.01
475	action.n.01
476	writing.n.02
477	whiner.n.01
478	verse.v.01
479	utterance.n.01
480	support.n.10
481	score.v.01
482	science.n.01
483	sauria.n.01
484	rome.n.01
485	revolutionist.n.01
486	repeat.v.01
487	quarrel.v.01
488	play.v.01
489	performing_arts.n.01
490	number.n.02
491	new_testament.n.01
492	neural_structure.n.01
493	meet.v.07
494	leguminosae.n.01
495	lake.n.01
496	judaism.n.02
497	injury.n.01
498	inhabitant.n.01
499	inflammation.n.01
500	increase.v.02
501	idolize.v.01
502	grind.v.05
503	give_voice.v.01
504	give_birth.v.01
505	geology.n.01
506	enter.v.01
507	distinguish.v.01
508	deviate.v.02
509	cricetidae.n.01
510	craftsman.n.03
511	consume.v.02
512	constitution.n.02
513	communicate.v.01
514	combatant.n.01
515	cleaning.n.01
516	clasp.n.02
517	child.n.01
518	buy.v.01
519	attempt.n.01
520	apologize.v.02
521	amerind.n.01
522	adjust.v.01
523	transportation.n.02
524	train.v.01
525	trade.v.01
526	test.v.01
527	switzerland.n.01
528	state.v.01
529	snip.v.02
530	show.v.01
531	see.v.10
532	scatter.n.01
533	salix.n.01
534	relegate.v.04
535	region.n.01
536	predict.v.01
537	perceive.v.01
538	parietales.n.01
539	pain.n.01
540	pacific.n.01
541	originate.v.02
542	organize.v.04
543	nonsteroidal_anti-inflammatory.n.01
544	motivate.v.01
545	mail.v.02
546	list.n.01
547	liquid_body_substance.n.01
548	light.v.01
549	lepidoptera.n.01
550	legume.n.01
551	laborer.n.01
552	invent.v.01
553	insert.v.02
554	hit.v.01
555	fringillidae.n.01
556	fix.v.12
557	express.v.02
558	eutheria.n.01
559	end.v.02
560	discontinue.v.01
561	destruction.n.02
562	destroy.v.02
563	descend.v.01
564	copulate.v.01
565	colubridae.n.01
566	coerce.v.01
567	class.n.03
568	christianity.n.01
569	carry.n.01
570	body.n.01
571	bodily_process.n.01
572	bellow.n.01
573	barricade.v.01
574	athlete.n.01
575	artist.n.01
576	arab_league.n.01
577	apocynaceae.n.01
578	amphibian_family.n.01
579	american_football.n.01
580	air.v.03
581	aid.n.02
582	adversary.n.01
583	adult.n.01
584	administration.n.02
585	act.v.02
586	zoology.n.02
587	wrongdoing.n.02
588	watch.v.03
589	turn.v.01
590	trope.n.01
591	touch.v.01
592	surpass.v.02
593	solvent.n.01
594	software.n.01
595	slope.v.01
596	sell.v.01
597	seafaring.n.01
598	sculptor.n.01
599	sample.v.01
600	russia.n.04
601	roll_up.v.02
602	push.v.01
603	purify.v.01
604	publish.v.02
605	proteaceae.n.01
606	promote.v.01
607	port_of_entry.n.01
608	play.n.01
609	pile.n.01
610	permit.v.01
611	people.n.01
612	pedestrian.n.01
613	north_atlantic_treaty_organization.n.01
614	navigation.n.01
615	motor_vehicle.n.01
616	meaning.n.01
617	jump.v.01
