city.n.01	521
united_kingdom.n.01	499
person.n.01	415
military.n.01	368
law.n.01	308
asterid_dicot_genus.n.01	306
bird_genus.n.01	295
change.v.01	282
mammal_genus.n.01	265
rosid_dicot_genus.n.01	255
herb.n.01	251
trade_name.n.01	245
dicot_genus.n.01	233
monocot_genus.n.01	229
fish_genus.n.01	226
animal_order.n.01	215
shrub.n.01	207
arthropod_genus.n.01	197
dilleniid_dicot_genus.n.01	185
compositae.n.01	178
geographical_area.n.01	157
fish_family.n.01	156
terrorism.n.01	155
arthropod_family.n.01	155
united_states.n.01	153
port.n.01	152
class.n.07	140
bird_family.n.01	129
plural.n.01	124
position.n.06	119
river.n.01	117
chemistry.n.01	115
put.v.01	112
travel.v.01	111
terrorist_organization.n.01	111
computer_science.n.01	108
tree.n.01	107
mammal_family.n.01	104
reptile_genus.n.01	101
change.v.02	88
actor.n.01	88
slang.n.02	85
physics.n.01	85
papilionoideae.n.01	85
cooking.n.01	84
supply.v.01	81
quality.n.01	81
caryophylloid_dicot_genus.n.01	81
remove.v.01	80
animal.n.01	80
orchidaceae.n.01	78
mathematics.n.01	77
biology.n.01	77
fungus_genus.n.01	76
national_capital.n.01	75
germany.n.01	75
sport.n.01	73
plant_order.n.01	72
fern_genus.n.01	72
dicot_family.n.01	72
agency.n.01	71
roman_catholic.n.02	70
move.v.02	70
car.n.01	70
china.n.01	69
time_period.n.01	68
talk.v.02	68
baseball.n.01	67
liliid_monocot_genus.n.01	66
decorate.v.01	65
colloquialism.n.01	65
medicine.n.02	64
fungus_family.n.01	64
device.n.01	63
change_state.v.01	63
france.n.01	62
music.n.01	61
island.n.01	61
africa.n.01	61
natural_process.n.01	60
writer.n.01	59
structure.n.04	59
perciformes.n.01	59
range.n.04	58
gramineae.n.01	58
crime.n.01	58
condition.n.01	58
medicine.n.01	57
activity.n.01	57
magnoliid_dicot_genus.n.01	56
growth.n.01	56
cruciferae.n.01	56
country.n.02	56
move.v.03	55
computer.n.01	55
collection.n.01	55
be.v.01	55
europe.n.01	54
doctrine.n.01	54
american_state.n.01	53
statesman.n.01	52
