41	1	0
48	0	18
48	0	21
48	0	14
48	0	87
48	0	25
26	0	22
26	0	37
26	0	42
26	0	40
26	0	27
26	0	78
26	0	89
158	1	1
126	0	101
126	0	46
126	0	22
249	1	47
211	1	1
181	1	3
20	1	3
114	1	3
49	0	178
49	0	95
49	0	27
49	0	166
49	0	35
167	1	1
152	0	117
152	0	39
177	0	46
21	1	120
80	1	5
119	1	28
263	1	7
235	1	5
33	1	2
224	1	5
147	0	45
147	0	14
242	1	80
104	0	8
104	0	71
104	0	115
29	0	77
29	0	20
29	0	73
29	0	44
29	0	4
29	0	75
98	0	11
98	0	92
98	0	53
98	0	58
34	1	3
249	1	1
228	1	28
185	0	24
260	1	7
50	1	1
114	1	66
14	1	2
108	1	19
173	1	7
154	0	50
154	0	71
267	1	1
144	1	3
49	1	41
203	1	3
155	1	167
150	1	47
160	0	107
160	0	24
79	0	31
79	0	15
79	0	91
79	0	88
190	0	4
243	1	1
73	1	156
125	0	8
125	0	62
125	0	59
240	1	19
61	1	3
17	0	29
17	0	168
17	0	51
17	0	77
17	0	165
17	0	157
17	0	4
17	0	183
39	1	94
193	1	2
261	1	0
70	0	21
70	0	16
70	0	52
70	0	132
70	0	76
39	1	0
18	1	120
36	0	119
36	0	23
36	0	130
36	0	30
36	0	124
36	0	55
268	1	7
180	1	2
212	1	1
68	0	39
68	0	10
68	0	91
68	0	117
68	0	38
129	1	3
172	1	1
76	1	2
231	1	80
110	0	181
110	0	114
110	0	74
49	1	0
161	1	2
83	1	156
159	1	5
60	1	2
178	0	49
136	1	0
83	1	3
82	0	60
82	0	81
82	0	6
82	0	151
22	0	95
22	0	42
22	0	126
22	0	136
22	0	101
22	0	27
22	0	26
43	1	3
223	1	69
119	0	23
119	0	36
119	0	130
53	1	65
87	1	120
213	1	7
157	0	17
157	0	4
117	1	94
220	1	80
108	1	2
107	1	3
117	1	0
258	1	1
145	1	2
51	1	66
73	1	3
20	1	106
248	1	19
256	1	5
240	1	2
170	0	33
116	1	0
173	0	172
183	0	17
118	1	19
105	1	41
27	0	95
27	0	22
27	0	57
27	0	35
27	0	40
27	0	49
27	0	26
22	1	0
19	1	2
35	1	0
149	1	43
142	1	167
147	1	2
95	0	101
95	0	49
95	0	22
95	0	27
143	0	100
143	0	9
138	0	31
138	0	32
194	1	5
157	1	3
13	1	102
209	1	0
28	1	0
7	1	1
104	1	1
135	1	3
238	1	7
135	1	43
152	1	94
187	0	4
164	1	43
217	1	1
74	1	66
120	1	2
255	1	5
188	0	31
119	1	0
87	0	48
87	0	14
87	0	9
87	0	25
209	1	28
76	1	65
88	1	162
186	0	13
117	0	152
117	0	39
117	0	68
153	1	1
162	1	0
236	1	2
50	1	47
210	1	69
116	1	41
250	1	1
8	0	123
8	0	50
8	0	133
8	0	150
8	0	71
8	0	115
